ID,Positive,Negative,Tweet
1345371587256598529,,,งานประจำที่ทำอยู่ก็ต้องปิดยาว เดือนนี้กูจะได้เงินเดือนไหมเนี่ย
1345371394364719109,,,กระทรวงศึกษาฯ สั่ง โรงเรียนใน ปิดหนีโควิด ถึง ม.ค.
1345371382184517633,,,ล่าสุดเพื่อนส่งของมาจากจีน สินค้าต้องกักตัวก่อนส่งออกวัน ต้องยอมรับอะ พี่เขาจัดการได้ดีจริง ส่วนเราหรอ
1345371326433820672,,,ทำไมต้องจ่ายค่าเทอมเต็ม ทั้งที่ต้องจ่ายค่าไฟ ค่าปริ้น และค่าสารพัดอีกต่างๆมากมายเพิ่ม ในขณะที่ผู้ปกครองบางส่วนรายได้ลดลง
1345371276454449153,,,อ่านแล้วรับรู้ถึงความเจ็บปวดจริงๆ
1345371146741403650,,,ตอนล็อคดาวน์รอบเเรก เราอยู่พัทยา จากเมืองที่ไม่เคยหลับ เงียบเหงาจนน่าใจหาย ร้านอาหาร โรงเเรมสี่ห้าดาวส่วนใหญ่ปิดกันหมด ไม่เคยเห็นพัทยาแบบนี้มาก่อน รอบสองก็ขอเป็นกำลังใจให้ชาวพัทยาทุกๆท่านให้ผ่านวิกฤตินี้ให้ได้จ้า
1345371121890148352,,,อิดอกมันก็กลับมาเป็นเหมือนปีที่แล้วอีกละเพราะความสะเพร่าของอี่รัฐบาล แล้วความเห็นแก่ตัวของคนกลุ่มๆนึงจากที่อะไรๆจะดีขึ้นกลับกลายมาแย่กว่าเดิมอีก โควิดเลือกเวลามาได้เหมาจริงๆ
1345371052738678784,,,ช่วงนี้พยายามเก็บเงิน อย่าใช้เงิน ห้ามช็อปออนไลน์นะครับ เพราะรัฐบาลคงไม่ช่วยอะไรพวกเรา เราต้องช่วยตัวเอง เงินไว้ใช้ช่วงโควิดนะครับ
1345371037731418112,,,สรุปจะล็อคดาวน์ไหมคะ คือกลัวกลับไปเรียนไม่ได้
1345370869753815044,,,โควิดระบาดรอบใหม่เกิดจาก สาเหตุหลักคือ .แรงงานต่างด้าวลักลอบเข้าเมืองมาทำงาน .ติดจากบ่อนการพนัน สาเหตุทั้งประการเกิดจากความย่อหย่อนของรัฐบาลที่จะปฏิเสธและโยนความผิดให้ใครอื่นไม่ได้เลย
